시도,중분류,시군구,소분류,읍면동
제주특별자치도,39020,서귀포시,39020130,성산읍
제주특별자치도,39020,서귀포시,39020310,안덕면
제주특별자치도,39020,서귀포시,39020320,표선면
제주특별자치도,39020,서귀포시,39020510,송산동
제주특별자치도,39020,서귀포시,39020520,정방동
제주특별자치도,39020,서귀포시,39020530,중앙동
제주특별자치도,39020,서귀포시,39020540,천지동
제주특별자치도,39020,서귀포시,39020550,효돈동
제주특별자치도,39020,서귀포시,39020560,영천동
제주특별자치도,39020,서귀포시,39020570,동홍동
제주특별자치도,39020,서귀포시,39020580,서홍동
제주특별자치도,39020,서귀포시,39020590,대륜동
제주특별자치도,39020,서귀포시,39020600,대천동
제주특별자치도,39020,서귀포시,39020610,중문동
제주특별자치도,39020,서귀포시,39020620,예래동
